fdc_id,description,carbs_g,calories,protein_g,fat_g
747939,"Eggs, whites",,,,0.0
747947,"Eggs, whites",,,,0.0
747953,"Eggs, whole",,,,9.57
747972,"Eggs, whites",,,,0.0
747979,"Eggs, whites",,,,0.0
747986,"Eggs, whites",,,,0.0
747994,"Eggs, whites",,,,0.0
747997,"Eggs, Grade A, Large, egg white",2.36,143.0,10.7,0.0
748001,"Eggs, yolk ",,,,29.8
748013,"Eggs, yolk ",,,,29.2
748025,"Eggs, yolk ",,,,29.0
748036,"Eggs, yolk ",,,,29.2
748047,"Eggs, yolk ",,,,28.8
748057,"Eggs, yolk ",,,,30.3
748068,"Eggs, yolk ",,,,28.6
748079,"Eggs, yolk ",,,,29.2
748103,"Eggs, yolk",,,,29.4
748115,"Eggs, yolk",,,,28.4
748124,"Eggs, whole",,,,10.2
748142,"Eggs, yolk",,,,27.8
748153,"Eggs, yolk",,,,28.0
748164,"Eggs, yolk",,,,28.3
748176,"Eggs, yolk",,,,29.2
748186,"Eggs, yolk",,,,27.2
748195,"Eggs, yolk",,,,29.0
748207,"Eggs, yolk",,,,28.9
748219,"Eggs, yolk",,,,29.7
748230,"Eggs, yolk",,,,27.6
748236,"Eggs, Grade A, Large, egg yolk",1.02,867.0,16.2,28.8
748613,"Eggs, whole",,,,10.2
748631,"Eggs, whole",,,,10.3
748648,"Eggs, whole",,,,9.74
748665,"Eggs, whole",,,,9.46
748682,"Eggs, whole",,,,11.6
748699,"Eggs, whole",,,,9.68
748717,"Eggs, whole",,,,10.2
748733,"Eggs, whole",,,,10.5
748749,"Eggs, whole",,,,8.31
748781,"Eggs, whole",,,,9.88
748800,"Eggs, whole",,,,10.2
748818,"Eggs, whole",,,,8.91
748835,"Eggs, whole",,,,9.39
748852,"Eggs, whole",,,,9.86
748868,"Eggs, whole",,,,10.1
748884,"Eggs, whole",,,,10.1
748902,"Eggs, whole",,,,9.62
748917,"Eggs, whole",,,,9.95
748937,"Eggs, whole",,,,9.85
748954,"Eggs, whole",,,,9.79
748967,"Eggs, Grade A, Large, egg whole",0.96,382.5,12.4,9.96
748971,"Bacon, cooked",,,,36.0
748980,Bacon,,,,41.9
748984,"Bacon, cooked",,,,41.9
748991,"Bacon, cooked",,,,39.7
748999,"Bacon, cooked",,,,31.8
749006,"Bacon, cooked",,,,34.1
749015,Bacon,,,,40.2
749022,Bacon,,,,33.5
749029,Bacon,,,,35.1
749036,Bacon,,,,42.6
749043,Bacon,,,,39.5
749046,Bacon,,,,42.2
749052,Bacon,,,,33.9
749059,Bacon,,,,34.7
749065,Bacon,,,,37.7
749071,Bacon,,,,41.5
749079,Bacon,,,,41.5
749082,Bacon,,,,38.9
749091,Bacon,,,,32.8
749097,Bacon,,,,44.8
749103,Bacon,,,,32.1
749109,Bacon,,,,38.0
749115,Bacon,,,,27.3
749119,"Bacon, cooked",,,,36.8
749126,"Bacon, cooked",,,,29.7
749133,"Bacon, cooked",,,,28.1
749139,"Bacon, cooked",,,,27.6
749145,"Bacon, cooked",,,,30.0
749152,"Bacon, cooked",,,,35.7
749161,Bacon,,,,26.2
749168,Bacon,,,,39.7
749175,Bacon,,,,37.2
749182,Bacon,,,,40.4
749189,Bacon,,,,42.0
749196,Bacon,,,,34.3
749201,"Bacon, cooked",,,,35.1
749207,"Bacon, cooked",,,,37.9
749213,"Bacon, cooked",,,,39.1
749219,"Bacon, cooked",,,,40.6
749225,"Bacon, cooked",,,,30.1
749231,"Bacon, cooked",,,,38.6
749239,Bacon,,,,42.8
749246,Bacon,,,,42.7
749253,Bacon,,,,45.6
749260,Bacon,,,,44.9
749267,Bacon,,,,45.2
749274,Bacon,,,,42.3
749280,"Bacon, cooked",,,,33.4
749287,"Bacon, cooked",,,,31.1
749293,"Bacon, cooked",,,,31.1
749305,"Bacon, cooked",,,,36.6
749309,Bacon,,,,26.3
749317,Bacon,,,,32.4
749324,Bacon,,,,30.7
749331,Bacon,,,,30.6
749338,Bacon,,,,25.8
749346,Bacon,,,,30.5
749354,Bacon; cooked,,,,39.3
749359,Bacon; cooked,,,,38.2
749364,Bacon; cooked,,,,36.7
749370,Bacon; cooked,,,,35.1
749376,Bacon; cooked,,,,36.4
749382,Bacon; cooked,,,,34.1
749389,Bacon,,,,47.9
749395,Bacon,,,,34.9
749401,Bacon,,,,41.3
749407,Bacon,,,,33.9
749413,Bacon,,,,37.6
749419,Bacon,,,,38.3
749420,"Pork, cured, bacon, cooked, restaurant",2.1,1295.0,40.9,36.5
789779,"Butter, stick, unsalted",,,,80.6
789787,"Butter, stick, unsalted",,,,80.5
789794,"Butter, stick, unsalted",,,,82.6
789802,"Butter, stick, unsalted",,,,81.2
789810,"Butter, stick, unsalted",,,,82.6
789818,"Butter, stick, unsalted",,,,81.1
789827,"Butter, stick, unsalted",,,,81.8
789828,"Butter, stick, unsalted",,,,81.5
789831,"FLOUR, ALL PURPOSE (ENRICHED) (BLEACHED)",,,,1.5
789841,"FLOUR, ALL PURPOSE (ENRICHED) (BLEACHED)",,,,1.8
789852,"FLOUR, ALL PURPOSE (ENRICHED) (BLEACHED)",,,,1.4
789862,"FLOUR, ALL PURPOSE (ENRICHED) (BLEACHED)",,,,1.2
789872,"FLOUR, ALL PURPOSE (ENRICHED) (BLEACHED)",,,,1.5
789882,"FLOUR, ALL PURPOSE (ENRICHED) (BLEACHED)",,,,1.5
789890,"Flour, wheat, all-purpose, enriched, bleached",77.3,948.0,10.9,1.48
789893,"FLOUR, ALL PURPOSE (ENRICHED) (UNBLEACHED)",,,,1.5
789903,"FLOUR, ALL PURPOSE (ENRICHED) (UNBLEACHED)",,,,1.3
789913,"FLOUR, ALL PURPOSE (ENRICHED) (UNBLEACHED)",,,,1.5
789923,"FLOUR, ALL PURPOSE (ENRICHED) (UNBLEACHED)",,,,1.5
789933,"FLOUR, ALL PURPOSE (ENRICHED) (UNBLEACHED)",,,,1.5
789943,"FLOUR, ALL PURPOSE (ENRICHED) (UNBLEACHED)",,,,1.6
789951,"Flour, wheat, all-purpose, enriched, unbleached",73.2,929.0,13.1,1.48
789954,"FLOUR, ALL PURPOSE (UNENRICHED) (UNBLEACHED) (ORGANIC)",,,,2.3
789965,"FLOUR, ALL PURPOSE (UNENRICHED) (UNBLEACHED)",,,,1.5
789976,"FLOUR, ALL PURPOSE (UNENRICHED) (UNBLEACHED) (ORGANIC)",,,,1.6
789987,"FLOUR, ALL PURPOSE (UNENRICHED) (UNBLEACHED) (ORGANIC)",,,,1.5
789998,"FLOUR, ALL PURPOSE (UNENRICHED) (UNBLEACHED) (ORGANIC)",,,,1.6
790009,"FLOUR, ALL PURPOSE (UNENRICHED) (UNBLEACHED) (ORGANIC)",,,,1.7
790018,"Flour, wheat, all-purpose, unenriched, unbleached",74.6,936.0,12.0,1.7
790021,"FLOUR, WHOLE WHEAT (UNENRICHED) (ORGANIC)",,,,2.5
790032,"FLOUR, WHOLE WHEAT (UNENRICHED)",,,,2.6
790043,"FLOUR, WHOLE WHEAT (UNENRICHED)",,,,2.6
790054,"FLOUR, WHOLE WHEAT (UNENRICHED)",,,,2.5
790065,"FLOUR, WHOLE WHEAT (UNENRICHED) (ORGANIC)",,,,3.7
790076,"FLOUR, WHOLE WHEAT (UNENRICHED)",,,,2.5
790085,"Flour, whole wheat, unenriched",71.2,960.0,15.1,2.73
790088,"FLOUR, BREAD, WHITE (ENRICHED) (UNBLEACHED)",,,,1.8
790098,"FLOUR, BREAD, WHITE (ENRICHED) (UNBLEACHED)",,,,1.6
790108,"FLOUR, BREAD, WHITE (ENRICHED) (UNBLEACHED) (ORGANIC)",,,,1.6
790118,"FLOUR, BREAD, WHITE (ENRICHED) (UNBLEACHED)",,,,1.6
790128,"FLOUR, BREAD, WHITE (ENRICHED) (UNBLEACHED)",,,,1.6
790138,"FLOUR, BREAD, WHITE (ENRICHED) (UNBLEACHED)",,,,1.7
790146,"Flour, bread, white, enriched, unbleached",72.8,941.5,14.3,1.65
790149,"FLOUR, RICE, WHITE",,,,1.4
790160,"FLOUR, RICE, WHITE",,,,1.2
790171,"FLOUR, RICE, WHITE (ORGANIC)",,,,1.2
790183,"FLOUR, RICE, WHITE",,,,1.4
790194,"FLOUR, RICE, WHITE",,,,1.1
790205,"FLOUR, RICE, WHITE",,,,1.5
790214,"Flour, rice, white, unenriched",79.8,929.5,6.94,1.3
790217,"FLOUR, CORN, YELLOW (FINE MEAL) (ENRICHED)",,,,1.6
790228,"FLOUR, CORN, YELLOW (FINE MEAL) (ENRICHED)",,,,2.8
790240,"FLOUR, CORN, YELLOW (FINE MEAL) (ENRICHED)",,,,1.0
790253,"FLOUR, CORN, YELLOW (FINE MEAL) (ENRICHED)",,,,1.9
790266,"FLOUR, CORN, YELLOW (FINE MEAL) (ENRICHED)",,,,1.4
790276,"Flour, corn, yellow, fine meal, enriched",80.8,942.0,6.2,1.74
790291,"Butter, stick, salted",,,,82.6
790309,"Butter, stick, salted",,,,81.6
790324,"Butter, stick, salted",,,,82.2
790341,"Butter, stick, salted",,,,83.6
790361,"Butter, stick, salted",,,,88.1
790379,"Butter, stick, salted",,,,81.3
790401,"Butter, stick, salted",,,,81.7
790416,"Butter, stick, salted",,,,81.3
790435,"Butter, stick, salted",,,,80.3
790456,"Butter, stick, salted",,,,81.2
790472,"Butter, stick, salted",,,,82.0
790488,"Butter, stick, salted",,,,82.4
790505,"Butter, stick, salted",,,,80.3
790508,"Butter, stick, salted",,,,82.2
790518,"ONIONS, RED",,,1.12,0.1
790529,"ONIONS, RED",,,1.15,0.2
790541,"ONIONS, RED",,,0.96,0.0
790553,"ONIONS, RED",,,0.81,0.1
790564,"ONIONS, RED",,,0.72,0.0
790575,"ONIONS, RED",,,0.89,0.2
790577,"Onions, red, raw",9.93,115.0,0.94,0.1
790587,"ONIONS, YELLOW",,,0.88,0.0
790598,"ONIONS, YELLOW",,,0.93,0.1
790610,"ONIONS, YELLOW",,,0.7,0.0
790621,"ONIONS, YELLOW",,,0.83,0.2
790632,"ONIONS, YELLOW",,,0.93,0.0
790644,"ONIONS, YELLOW",,,0.72,0.0
790646,"Onions, yellow, raw",8.61,99.0,0.83,0.05
790650,"BANANAS, OVERRIPE",,,,0.3
790665,"BANANAS, OVERRIPE",,,,0.38
790683,"BANANAS, OVERRIPE",,,,0.1
790698,"BANANAS, OVERRIPE",,,,0.11
790714,"BANANAS, OVERRIPE",,,,0.11
790731,"BANANAS, OVERRIPE",,,,0.34
790774,"Bananas, overripe, raw",20.1,221.0,0.73,0.22
790778,"BANANAS, RIPE",,,,0.62
790798,"BANANAS, RIPE",,,,0.44
790819,"BANANAS, RIPE",,,,0.1
790839,"BANANAS, SLIGHTLY RIPE",,,,0.14
790856,"BANANAS, SLIGHTLY RIPE",,,,0.71
790870,"BANANAS, RIPE",,,,0.15
790890,"BANANAS, SLIGHTLY RIPE",,,,0.11
790904,"BANANAS, SLIGHTLY RIPE",,,,0.1
790922,"BANANAS, SLIGHTLY RIPE",,,,0.43
790940,"BANANAS, RIPE",,,,0.0
790958,"BANANAS, SLIGHTLY RIPE",,,,0.72
790976,"BANANAS, RIPE",,,,0.0
790991,"Bananas, ripe and slightly ripe, raw",23.0,252.5,0.74,0.29
1104600,GARLIC,,,,0.3
1104609,GARLIC,,,,0.5
1104618,GARLIC,,,,0.4
1104627,GARLIC,,,,0.3
1104636,GARLIC,,,,0.4
1104645,GARLIC,,,,0.4
1104647,"Garlic, raw",28.2,370.0,6.62,0.38
1104654,"FLOUR, SOY (DEFATTED)",,,,3.44
1104665,"FLOUR, SOY (DEFATTED)",,,,3.2
1104677,"FLOUR, SOY (DEFATTED)",,,,3.32
1104687,"FLOUR, SOY (DEFATTED)",,,,3.57
1104698,"FLOUR, SOY (DEFATTED)",,,,3.1
1104705,"Flour, soy, defatted",32.9,948.0,51.1,3.33
1104710,"FLOUR, SOY, FULL FAT (ORGANIC)",,,,23.3
1104721,"FLOUR, SOY, FULL FAT",,,,20.9
1104730,"FLOUR, SOY, FULL FAT",,,,21.4
1104740,"FLOUR, SOY, FULL FAT",,,,21.2
1104750,"FLOUR, SOY, FULL FAT",,,,18.9
1104760,"FLOUR, SOY, FULL FAT (ORGANIC)",,,,18.5
1104766,"Flour, soy, full-fat",27.9,1171.0,38.6,20.7
1104770,"FLOUR, RICE, BROWN (ORGANIC)",,,,3.37
1104779,"FLOUR, RICE, BROWN",,,,4.68
1104788,"FLOUR, RICE, BROWN (ORGANIC)",,,,3.7
1104797,"FLOUR, RICE, BROWN",,,,3.65
1104812,"Flour, rice, brown",75.5,973.728,7.19,3.85
1104816,"FLOUR, RICE, GLUTENOUS",,,,1.35
1104825,"FLOUR, RICE, GLUTENOUS",,,,1.14
1104834,"FLOUR, RICE, GLUTENOUS",,,,0.88
1104843,"FLOUR, RICE, GLUTENOUS",,,,0.99
1104853,"FLOUR, RICE, GLUTENOUS",,,,1.34
1104861,"FLOUR, RICE, GLUTENOUS",,,,1.29
1104867,"Flour, rice, glutinous",80.1,929.0,6.69,1.16
1104872,"FLOUR, PASTRY, WHITE (UNENRICHED) (UNBLEACHED)",,,,1.7
1104881,"FLOUR, PASTRY, WHITE (UNENRICHED) (UNBLEACHED)",,,,1.62
1104889,"FLOUR, PASTRY, WHITE (UNENRICHED) (UNBLEACHED)",,,,1.65
1104898,"FLOUR, PASTRY, WHITE (UNENRICHED) (UNBLEACHED)",,,,1.7
1104907,"FLOUR, PASTRY, WHITE (UNENRICHED) (UNBLEACHED)",,,,1.55
1104913,"Flour, pastry, unenriched, unbleached",77.2,929.0,8.75,1.64
1104918,"ONIONS, WHITE",,,,0.0
1104926,"ONIONS, WHITE",,,,0.12
1104934,"ONIONS, WHITE",,,,0.16
1104942,"ONIONS, WHITE",,,,0.12
1104950,"ONIONS, WHITE",,,,0.25
1104958,"ONIONS, WHITE",,,,0.13
1104962,"Onions, white, raw",7.68,91.5,0.89,0.13
1104966,"BANANAS, OVERRIPE",,,,0.11
1104984,"BANANAS, OVERRIPE",,,,0.1
1105001,"BANANAS, OVERRIPE",,,,0.3
1105018,"BANANAS, OVERRIPE",,,,0.34
1105037,"BANANAS, OVERRIPE",,,,0.11
1105056,"BANANAS, OVERRIPE",,,,0.38
1105073,"Bananas, overripe, raw",20.1,221.0,0.73,0.22
1105077,"BANANAS, RIPE",,,,0.62
1105099,"BANANAS, SLIGHTLY RIPE",,,,0.1
1105119,"BANANAS, SLIGHTLY RIPE",,,,0.14
1105138,"BANANAS, RIPE",,,,0.44
1105161,"BANANAS, RIPE",,,,0.15
1105183,"BANANAS, RIPE",,,,0.1
1105205,"BANANAS, RIPE",,,,0.0
1105225,"BANANAS, SLIGHTLY RIPE",,,,0.43
1105245,"BANANAS, SLIGHTLY RIPE",,,,0.11
1105261,"BANANAS, SLIGHTLY RIPE",,,,0.71
1105277,"BANANAS, RIPE",,,,0.0
1105297,"BANANAS, SLIGHTLY RIPE",,,,0.72
1105314,"Bananas, ripe and slightly ripe, raw",23.0,252.5,0.74,0.29
1105325,"APPLES, RED DELICIOUS",,,,0.1
1105339,"APPLES, RED DELICIOUS",,,,0.2
1105354,"APPLES, RED DELICIOUS",,,,0.2
1105369,"APPLES, RED DELICIOUS",,,,0.1
1105383,"APPLES, RED DELICIOUS",,,,0.3
1105397,"APPLES, RED DELICIOUS",,,,0.2
1105411,"APPLES, RED DELICIOUS",,,,0.3
1105426,"APPLES, RED DELICIOUS",,,,0.3
1105430,"Apples, red delicious, with skin, raw",14.8,160.0,0.19,0.21
1105441,"APPLES, HONEYCRISP",,,,0.0
1105455,"APPLES, HONEYCRISP",,,,0.0
1105469,"APPLES, HONEYCRISP",,,,0.2
1105484,"APPLES, HONEYCRISP",,,,0.0
1105498,"APPLES, HONEYCRISP",,,,0.2
1105512,"APPLES, HONEYCRISP",,,,0.2
1105528,"APPLES, HONEYCRISP",,,,0.0
1105543,"APPLES, HONEYCRISP",,,,0.2
1105547,"Apples, honeycrisp, with skin, raw",14.7,156.0,0.1,0.1
1105559,"APPLES, GRANNY SMITH",,,,0.2
1105574,"APPLES, GRANNY SMITH",,,,0.2
1105589,"APPLES, GRANNY SMITH",,,,0.0
1105603,"APPLES, GRANNY SMITH",,,,0.3
1105617,"APPLES, GRANNY SMITH",,,,0.1
1105631,"APPLES, GRANNY SMITH",,,,0.2
1105646,"APPLES, GRANNY SMITH",,,,0.0
1105660,"APPLES, GRANNY SMITH",,,,0.1
1105664,"Apples, granny smith, with skin, raw",14.2,153.0,0.27,0.14
1105675,"APPLES, GALA",,,,0.2
1105690,"APPLES, GALA",,,,0.0
1105704,"APPLES, GALA",,,,0.1
1105718,"APPLES, GALA",,,,0.2
1105733,"APPLES, GALA",,,,0.2
1105749,"APPLES, GALA",,,,0.2
1105763,"APPLES, GALA",,,,0.1
1105777,"APPLES, GALA",,,,0.2
1105781,"Apples, gala, with skin, raw",14.8,158.5,0.13,0.15
1105793,"APPLES, FUJI",,,,0.1
1105807,"APPLES, FUJI",,,,0.2
1105821,"APPLES, FUJI",,,,0.1
1105835,"APPLES, FUJI",,,,0.0
1105849,"APPLES, FUJI",,,,0.2
1105864,"APPLES, FUJI",,,,0.3
1105878,"APPLES, FUJI",,,,0.2
1105893,"APPLES, FUJI",,,,0.2
1105897,"Apples, fuji, with skin, raw",15.7,168.0,0.15,0.16
1750337,"Soy milk, unsweetened, plain, shelf stable",1.293125,,3.546875,2.125
1750338,"Almond milk, unsweetened, plain, shelf stable",0.3371125,,0.5546875,1.221
1750339,"Apples, red delicious, with skin, raw",14.7817,,0.1875,0.2125
1750340,"Apples, fuji, with skin, raw",15.6511625,,0.1484375,0.1625
1750341,"Apples, gala, with skin, raw",14.7680875,,0.1328125,0.15
1750342,"Apples, granny smith, with skin, raw",14.142975,,0.265625,0.1375
1750343,"Apples, honeycrisp, with skin, raw",14.6819375,,0.1015625,0.1
1750344,"Mushroom, lion's mane",7.5897,,2.5,0.2563
1750345,"Mushroom, oyster",6.94125,,2.89875,0.1875
1750346,"Mushrooms, shiitake",8.170625,,2.414375,0.195
1750347,"Mushrooms, white button",4.079375,,2.890625,0.3708
1750352,"Spinach, baby",2.406325,,2.851875,0.6188
1750353,"Spinach, mature",2.64135,,2.90625,0.6044
1750354,"Tomato, roma",3.837475,,0.695625,0.425
1750680,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,2.695
1750681,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.87
1750682,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,2.1
1750683,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.9
1750684,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.43
1750685,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.03
1750686,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.17
1750687,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.6
1750688,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,2.255
1750689,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,2.19
1750690,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.86
1750691,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,2.13
1750692,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.14
1750693,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.2
1750694,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.13
1750695,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.07
1752665,"APPLES, RED DELICIOUS, WITH SKIN, RAW",,,,0.1
1752691,"APPLES, RED DELICIOUS, WITH SKIN, RAW",,,,0.2
1752702,"APPLES, RED DELICIOUS, WITH SKIN, RAW",,,,0.2
1752721,"APPLES, RED DELICIOUS, WITH SKIN, RAW",,,,0.1
1752755,"APPLES, RED DELICIOUS, WITH SKIN, RAW",,,,0.3
1752783,"APPLES, RED DELICIOUS, WITH SKIN, RAW",,,,0.3
1752803,"APPLES, RED DELICIOUS, WITH SKIN, RAW",,,,0.3
1752820,"APPLES, RED DELICIOUS, WITH SKIN, RAW",,,,0.2
1752851,"APPLES, FUJI, WITH SKIN, RAW",,,,0.1
1752878,"APPLES, FUJI, WITH SKIN, RAW",,,,0.2
1752916,"APPLES, FUJI, WITH SKIN, RAW",,,,0.0
1752935,"APPLES, FUJI, WITH SKIN, RAW",,,,0.1
1752964,"APPLES, FUJI, WITH SKIN, RAW",,,,0.2
1752976,"APPLES, FUJI, WITH SKIN, RAW",,,,0.3
1753000,"APPLES, FUJI, WITH SKIN, RAW",,,,0.2
1753021,"APPLES, FUJI, WITH SKIN, RAW",,,,0.2
1753058,"APPLES, GALA, WITH SKIN, RAW",,,,0.2
1753077,"APPLES, GALA, WITH SKIN, RAW",,,,0.2
1753119,"APPLES, GALA, WITH SKIN, RAW",,,,0.2
1753124,"APPLES, GALA, WITH SKIN, RAW",,,,0.2
1753156,"APPLES, GALA, WITH SKIN, RAW",,,,0.1
1753194,"APPLES, GALA, WITH SKIN, RAW",,,,0.1
1753207,"APPLES, GALA, WITH SKIN, RAW",,,,0.2
1753229,"APPLES, GALA, WITH SKIN, RAW",,,,0.0
1753266,"APPLES, GRANNY SMITH, WITH SKIN, RAW",,,,0.2
1753289,"APPLES, GRANNY SMITH, WITH SKIN, RAW",,,,0.2
1753296,"APPLES, GRANNY SMITH, WITH SKIN, RAW",,,,0.3
1753325,"APPLES, GRANNY SMITH, WITH SKIN, RAW",,,,0.2
1753349,"APPLES, GRANNY SMITH, WITH SKIN, RAW",,,,0.0
1753393,"APPLES, GRANNY SMITH, WITH SKIN, RAW",,,,0.0
1753416,"APPLES, GRANNY SMITH, WITH SKIN, RAW",,,,0.1
1753442,"APPLES, GRANNY SMITH, WITH SKIN, RAW",,,,0.1
1753462,"APPLES, HONEYCRISP, WITH SKIN, RAW",,,,0.0
1753484,"APPLES, HONEYCRISP, WITH SKIN, RAW",,,,0.0
1753513,"APPLES, HONEYCRISP, WITH SKIN, RAW",,,,0.0
1753522,"APPLES, HONEYCRISP, WITH SKIN, RAW",,,,0.0
1753563,"APPLES, HONEYCRISP, WITH SKIN, RAW",,,,0.2
1753579,"APPLES, HONEYCRISP, WITH SKIN, RAW",,,,0.2
1753602,"APPLES, HONEYCRISP, WITH SKIN, RAW",,,,0.2
1753641,"APPLES, HONEYCRISP, WITH SKIN, RAW",,,,0.2
1753664,"MUSHROOMS, SHIITAKE",,,,0.28
1753669,"MUSHROOMS, OYSTER",,,,0.21
1753693,"MUSHROOMS, OYSTER",,,,0.19
1753714,"MUSHROOMS, OYSTER",,,,0.18
1753731,"MUSHROOMS, OYSTER",,,,0.0
1753744,"MUSHROOMS, OYSTER",,,,0.29
1753779,"MUSHROOMS, OYSTER",,,,0.29
1753795,"MUSHROOMS, OYSTER",,,,0.24
1753799,"MUSHROOMS, OYSTER",,,,0.1
1753820,"MUSHROOMS, LIONS MANE",,,,0.35
1753841,"MUSHROOMS, LIONS MANE",,,,0.2
1753862,"MUSHROOMS, LIONS MANE",,,,0.32
1753891,"MUSHROOMS, LIONS MANE",,,,0.33
1753908,"MUSHROOMS, LIONS MANE",,,,0.36
1753922,"MUSHROOMS, LIONS MANE",,,,0.19
1753937,"MUSHROOMS, LIONS MANE",,,,0.19
1753968,"MUSHROOMS, LIONS MANE",,,,0.11
1756440,"SPINACH, REGULAR (MATURE)",,,,0.645
1756467,"SPINACH, REGULAR (MATURE)",,,,0.63
1756477,"SPINACH, REGULAR (MATURE)",,,,0.59
1756513,"SPINACH, REGULAR (MATURE)",,,,0.78
1756545,"SPINACH, REGULAR (MATURE)",,,,0.5
1756571,"SPINACH, REGULAR (MATURE)",,,,0.48
1756615,"SPINACH, REGULAR (MATURE)",,,,0.57
1756643,"SPINACH, REGULAR (MATURE)",,,,0.64
1756664,"SPINACH, BABY",,,,0.73
1756714,"SPINACH, BABY",,,,0.55
1756728,"SPINACH, BABY",,,,0.54
1756750,"SPINACH, BABY",,,,0.58
1756805,"SPINACH, BABY",,,,0.67
1756816,"SPINACH, BABY",,,,0.59
1756854,"SPINACH, BABY",,,,0.62
1756894,"SPINACH, BABY",,,,0.67
1756913,"TOMATOES, ROMA",,,,0.59
1756939,"TOMATOES, ROMA",,,,0.53
1756974,"TOMATOES, ROMA",,,,0.8
1756988,"TOMATOES, ROMA",,,,0.32
1757017,"TOMATOES, ROMA",,,,0.23
1757051,"TOMATOES, ROMA",,,,0.14
1757078,"TOMATOES, ROMA",,,,0.33
1757134,"TOMATOES, ROMA",,,,0.46
1757144,"MUSHROOMS, WHITE BUTTON",,,,0.445
1757170,"MUSHROOMS, WHITE BUTTON",,,,0.29
1757193,"MUSHROOMS, WHITE BUTTON",,,,0.43
1757198,"MUSHROOMS, WHITE BUTTON",,,,0.34
1757219,"MUSHROOMS, WHITE BUTTON",,,,0.36
1757232,"MUSHROOMS, WHITE BUTTON",,,,0.36
1757258,"MUSHROOMS, SHIITAKE",,,,0.2
1757283,"MUSHROOMS, SHIITAKE",,,,0.16
1757307,"MUSHROOMS, SHIITAKE",,,,0.15
1757314,"MUSHROOMS, SHIITAKE",,,,0.28
1757343,"MUSHROOMS, SHIITAKE",,,,0.1
1757353,"MUSHROOMS, SHIITAKE",,,,0.18
1757377,"MUSHROOMS, SHIITAKE",,,,0.21
1999626,"Mushroom, lion's mane",7.5897,,2.5,0.2563
1999627,"Mushroom, oyster",6.94125,,2.89875,0.1875
1999628,"Mushrooms, shiitake",8.170625,,2.414375,0.195
1999629,"Mushrooms, white button",4.079375,,2.890625,0.3708
1999630,"Soy milk, unsweetened, plain, shelf stable",1.293125,,3.546875,2.125
1999631,"Almond milk, unsweetened, plain, shelf stable",0.3371125,,0.5546875,1.221
1999632,"Spinach, baby",2.406325,,2.851875,0.6188
1999633,"Spinach, mature",2.64135,,2.90625,0.6044
1999634,"Tomato, roma",3.837475,,0.695625,0.425
1999816,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,2.695
1999817,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.87
1999818,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,2.1
1999819,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.9
1999820,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.43
1999821,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.03
1999822,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.17
1999823,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.6
1999824,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,2.255
1999825,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,2.19
1999826,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.86
1999827,"SOY MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,2.13
1999828,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.14
1999829,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.2
1999830,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.13
1999831,"ALMOND MILK, UNSWEETENED, PLAIN, SHELF STABLE",,,,1.07
2001792,"MUSHROOMS, SHIITAKE",,,,0.28
2001797,"MUSHROOMS, OYSTER",,,,0.21
2001821,"MUSHROOMS, OYSTER",,,,0.19
2001842,"MUSHROOMS, OYSTER",,,,0.18
2001859,"MUSHROOMS, OYSTER",,,,0.0
